time,volume,log_volume
0.0,100.0,4.605170185988092
0.002947956198679773,100.0,4.605170185988092
0.014473920883906363,100.0,4.605170185988092
0.02416982391419214,100.0,4.605170185988092
0.02629481264782233,100.0,4.605170185988092
0.03384933454927194,100.0,4.605170185988092
0.0483802095510203,101.0,4.61512051684126
0.0515199889687045,100.0,4.605170185988092
0.05918418095768384,99.0,4.59511985013459
0.07531499539018305,98.0,4.584967478670572
0.07799007358321916,98.0,4.584967478670572
0.09990185443943639,97.0,4.574710978503383
0.10116705304111676,96.0,4.564348191467836
0.11283682896485657,96.0,4.564348191467836
0.11519059165730203,96.0,4.564348191467836
0.11694910138380768,96.0,4.564348191467836
0.1443981808030419,96.0,4.564348191467836
0.17797621496344468,96.0,4.564348191467836
0.17935758938104868,96.0,4.564348191467836
0.17941326542469885,96.0,4.564348191467836
0.18667840984092832,96.0,4.564348191467836
0.20845641345659421,96.0,4.564348191467836
0.20849983000274072,96.0,4.564348191467836
0.254989917944251,96.0,4.564348191467836
0.26106749405236634,95.0,4.553876891600541
0.27414441215879226,94.0,4.543294782270004
0.2803729861230395,95.0,4.553876891600541
0.3017702419665793,96.0,4.564348191467836
0.3082713564789555,96.0,4.564348191467836
0.3163550800111274,97.0,4.574710978503383
0.32701741009609203,97.0,4.574710978503383
0.3297988192059792,97.0,4.574710978503383
0.33877699039312753,97.0,4.574710978503383
0.342126314026001,98.0,4.584967478670572
0.3592983609223009,98.0,4.584967478670572
0.3615289543637828,98.0,4.584967478670572
0.3812788434634624,97.0,4.574710978503383
0.3864577563106508,97.0,4.574710978503383
0.39368102821682316,98.0,4.584967478670572
0.4004052407420421,97.0,4.574710978503383
0.43395038149889187,97.0,4.574710978503383
0.4369164448258046,97.0,4.574710978503383
0.4547796816135288,97.0,4.574710978503383
0.48030659470012493,96.0,4.564348191467836
0.4818740765928009,97.0,4.574710978503383
0.4822387805638256,98.0,4.584967478670572
0.4857461201057291,97.0,4.574710978503383
0.49147846287415065,98.0,4.584967478670572
0.49320887349533704,97.0,4.574710978503383
0.49823612180032734,98.0,4.584967478670572
0.5116352726363292,97.0,4.574710978503383
0.5189306753178601,97.0,4.574710978503383
0.5266868532250865,98.0,4.584967478670572
0.5339424615423444,98.0,4.584967478670572
0.5371658329448323,99.0,4.59511985013459
0.5439060201165079,99.0,4.59511985013459
0.5446312723630792,99.0,4.59511985013459
0.5630074699182779,100.0,4.605170185988092
0.5663758754649074,100.0,4.605170185988092
0.5711347232575789,100.0,4.605170185988092
0.6046653009999546,100.0,4.605170185988092
0.6088187229077406,101.0,4.61512051684126
0.6179798898569776,100.0,4.605170185988092
0.6191715902684349,101.0,4.61512051684126
0.6234235245315116,102.0,4.624972813284271
0.6380388946246421,102.0,4.624972813284271
0.6599015693897042,101.0,4.61512051684126
0.6604891201658226,100.0,4.605170185988092
0.6796923419761832,99.0,4.59511985013459
0.6925418468698077,100.0,4.605170185988092
0.7159763230374007,99.0,4.59511985013459
0.7162929038197424,99.0,4.59511985013459
0.7177190743103687,100.0,4.605170185988092
0.735000381584632,101.0,4.61512051684126
0.743767561973619,100.0,4.605170185988092
0.7544292007474557,100.0,4.605170185988092
0.7752455669890915,99.0,4.59511985013459
0.7794550122787485,99.0,4.59511985013459
0.7843593310953706,99.0,4.59511985013459
0.8027761933323936,99.0,4.59511985013459
0.8096345936387926,98.0,4.584967478670572
0.824704825729541,97.0,4.574710978503383
0.8270978494494554,98.0,4.584967478670572
0.8451016732120844,97.0,4.574710978503383
0.8490485756062224,96.0,4.564348191467836
0.8691948670767012,95.0,4.553876891600541
0.8793403540730903,95.0,4.553876891600541
0.8873983561806474,95.0,4.553876891600541
0.9019045904601879,95.0,4.553876891600541
0.9059162720422531,95.0,4.553876891600541
0.9225480567096329,95.0,4.553876891600541
0.9432856092740926,95.0,4.553876891600541
0.9971642187532701,96.0,4.564348191467836
1.0120966005051188,97.0,4.574710978503383
1.0196298503810486,96.0,4.564348191467836
1.0203066498542075,96.0,4.564348191467836
1.031259144819414,97.0,4.574710978503383
1.0339463685029928,97.0,4.574710978503383
1.0381255915068615,96.0,4.564348191467836
1.0746755784222097,96.0,4.564348191467836
1.108270023303704,96.0,4.564348191467836
1.1127139597716698,95.0,4.553876891600541
1.1352980660442031,94.0,4.543294782270004
1.1428457130794898,95.0,4.553876891600541
1.1527245559966464,95.0,4.553876891600541
1.1957962999712877,95.0,4.553876891600541
1.199112773337061,94.0,4.543294782270004
1.249782483561654,94.0,4.543294782270004
1.2642025273621003,94.0,4.543294782270004
1.2793259831172248,93.0,4.532599493153256
1.283588869941584,94.0,4.543294782270004
1.290120750657397,93.0,4.532599493153256
1.2960474810374087,92.0,4.5217885770490405
1.3032257239829432,93.0,4.532599493153256
1.3159724318256296,94.0,4.543294782270004
1.323373126002191,94.0,4.543294782270004
1.338495824325814,94.0,4.543294782270004
1.3499194084891086,93.0,4.532599493153256
1.3520535738085449,92.0,4.5217885770490405
1.3815295828749092,93.0,4.532599493153256
1.3867260982695417,93.0,4.532599493153256
1.3915944116308767,93.0,4.532599493153256
1.4063710900789885,92.0,4.5217885770490405
1.4129902493995934,91.0,4.51085950651685
1.416681935681465,92.0,4.5217885770490405
1.4176398600514066,93.0,4.532599493153256
1.4234927727333642,94.0,4.543294782270004
1.4241486354936854,94.0,4.543294782270004
1.4264990595707543,94.0,4.543294782270004
1.4397034091493852,93.0,4.532599493153256
1.4428393954286902,93.0,4.532599493153256
1.4440207721573026,94.0,4.543294782270004
1.4606300478618612,95.0,4.553876891600541
1.5024170637944643,94.0,4.543294782270004
1.502884540446387,94.0,4.543294782270004
1.5180721393753867,94.0,4.543294782270004
1.525491468409209,94.0,4.543294782270004
1.5493457955543932,93.0,4.532599493153256
1.552756118869153,94.0,4.543294782270004
1.5548835080787995,93.0,4.532599493153256
1.5802487123830142,93.0,4.532599493153256
1.5835536663047227,94.0,4.543294782270004
1.6399940296991586,93.0,4.532599493153256
1.6585446938800037,93.0,4.532599493153256
1.6645146318617807,93.0,4.532599493153256
1.6723374751763698,93.0,4.532599493153256
1.6822128885428664,92.0,4.5217885770490405
1.7015841505342553,92.0,4.5217885770490405
1.7035303505972668,92.0,4.5217885770490405
1.7060408479387486,93.0,4.532599493153256
1.7248791914573196,93.0,4.532599493153256
1.730135099093793,92.0,4.5217885770490405
1.7463876788168002,92.0,4.5217885770490405
1.7741565478879036,92.0,4.5217885770490405
1.7825987313006197,92.0,4.5217885770490405
1.7988756057272637,92.0,4.5217885770490405
1.8006762638688312,92.0,4.5217885770490405
1.8256519198189949,91.0,4.51085950651685
1.825833201599692,92.0,4.5217885770490405
1.8442997156680425,91.0,4.51085950651685
1.8447196991294672,92.0,4.5217885770490405
1.8452808878554228,92.0,4.5217885770490405
1.852245202576967,91.0,4.51085950651685
1.853675222643287,91.0,4.51085950651685
1.878973387183564,92.0,4.5217885770490405
1.8954121038037244,91.0,4.51085950651685
1.9317953055035237,90.0,4.499809670330265
1.9520524062548572,89.0,4.48863636973214
1.9599296817375822,88.0,4.477336814478207
1.9784474916203818,88.0,4.477336814478207
1.979673415978308,89.0,4.48863636973214
1.9826555082815538,90.0,4.499809670330265
1.9895557719305135,91.0,4.51085950651685
2.022376064232418,90.0,4.499809670330265
2.0465118477383974,90.0,4.499809670330265
2.0670046329650873,90.0,4.499809670330265
2.071877163869574,90.0,4.499809670330265
2.096404057602732,89.0,4.48863636973214
2.1056497797130063,90.0,4.499809670330265
2.106277948492668,90.0,4.499809670330265
2.106855121824907,91.0,4.51085950651685
2.128682699207516,91.0,4.51085950651685
2.1380176853973514,92.0,4.5217885770490405
2.1457932894379375,92.0,4.5217885770490405
2.15169095885474,92.0,4.5217885770490405
2.156832838504778,92.0,4.5217885770490405
2.1596206521945795,92.0,4.5217885770490405
2.2335350497148547,93.0,4.532599493153256
2.2342269509117254,94.0,4.543294782270004
2.2390052754648297,93.0,4.532599493153256
2.2556294314329364,92.0,4.5217885770490405
2.2594971414909693,92.0,4.5217885770490405
2.266827830555165,92.0,4.5217885770490405
2.2684955621415432,92.0,4.5217885770490405
2.2711361628031685,91.0,4.51085950651685
2.2719616802910823,92.0,4.5217885770490405
2.2784742147600894,92.0,4.5217885770490405
2.2904831802087715,91.0,4.51085950651685
2.2987306443382867,91.0,4.51085950651685
2.3181368813272427,90.0,4.499809670330265
2.3301959342102667,90.0,4.499809670330265
2.335004064301411,90.0,4.499809670330265
2.3692405377403696,89.0,4.48863636973214
2.374520018996343,89.0,4.48863636973214
2.3916748040373648,89.0,4.48863636973214
2.3949767142534157,90.0,4.499809670330265
2.3961694196931766,89.0,4.48863636973214
2.4079866798222134,88.0,4.477336814478207
2.4264468874158114,87.0,4.465908118654584
2.4308424416537746,88.0,4.477336814478207
2.433121749589388,87.0,4.465908118654584
2.44895505896833,87.0,4.465908118654584
2.45050333979909,86.0,4.454347296253507
2.451679658306017,86.0,4.454347296253507
2.455779744729361,86.0,4.454347296253507
2.4626136246665644,85.0,4.442651256490317
2.4852215548060257,85.0,4.442651256490317
2.4899205457660636,85.0,4.442651256490317
2.4974067225934884,84.0,4.430816798843313
2.501376874201927,85.0,4.442651256490317
2.509690082723484,86.0,4.454347296253507
2.52219589316959,87.0,4.465908118654584
2.5454727500829692,87.0,4.465908118654584
2.5604312336229103,87.0,4.465908118654584
2.5898159403095624,86.0,4.454347296253507
2.603286738477832,86.0,4.454347296253507
2.611729314299496,87.0,4.465908118654584
2.6379227305967157,87.0,4.465908118654584
2.6565846095948777,87.0,4.465908118654584
2.678977466599432,87.0,4.465908118654584
2.6906356042934987,86.0,4.454347296253507
2.6924954874642406,86.0,4.454347296253507
2.696051293742286,85.0,4.442651256490317
2.7041419003515843,84.0,4.430816798843313
2.72519832767275,84.0,4.430816798843313
2.7339829836937306,84.0,4.430816798843313
2.7483477479328142,84.0,4.430816798843313
2.7881613628083652,85.0,4.442651256490317
2.8009571092979666,86.0,4.454347296253507
2.805949864117932,86.0,4.454347296253507
